S No.	Tweet_Id
8731	1146037060136034304
8732	1146038394201563136
8733	1146039075645734913
8734	1146040680235577349
8735	1146041805994991616
8736	1146043026327949312
8737	1146043433745825793
8738	1146044704607199238
8739	1146046359759310848
8740	1146046990079410176
8741	1146047536408465409
8742	1146047655694479361
8743	1146047852734377984
8744	1146047997131800577
8745	1146052060493811713
8746	1146053331413921792
8747	1146053439308345346
8748	1146053443905155073
8749	1146054268388020225
8750	1146054574295224321
8751	1146054697557643264
8752	1146055178379915264
8753	1146056124174675969
8754	1146057675710459905
8755	1146058130373005312
8756	1146059032471281664
8757	1146059616708521986
8758	1146059962931544064
8759	1146060252955021316
8760	1146061167128825857
8761	1146062107303006208
8762	1146062533704314882
8763	1146063436981264384
8764	1146065305820524547
8765	1146065360073838594
8766	1146066825895186432
8767	1146066968555880450
8768	1146068465838514176
8769	1146068631630966784
8770	1146069638251311105
8771	1146069693171585025
8772	1146070256810512384
8773	1146070375261851649
8774	1146071267054891008
8775	1146071763983503360
8776	1146074648662011905
8777	1146075526840246273
8778	1146077715209998337
8779	1146078517613989888
8780	1146078872456376321
8781	1146079660020654081
8782	1146079903915347968
8783	1146080582033649665
8784	1146080752326651905
8785	1146081460929073152
8786	1146082105715118081
8787	1146090079305252870
8788	1146090521250734082
8789	1146090900004757504
8790	1146092197525237761
8791	1146092995218935809
8792	1146093074852012033
8793	1146095903641653249
8794	1146096343317929984
8795	1146097015610400769
8796	1146098696066686981
8797	1146099389208956928
8798	1146100156619771905
8799	1146101553633341440
8800	1146101736953827328
8801	1146102262697095168
8802	1146102495816683520
8803	1146103467687256068
8804	1146104008207208452
8805	1146104544247652352
8806	1146104916584194049
8807	1146106027764539393
8808	1146106188821495808
8809	1146106291141562368
8810	1146106476383150080
8811	1146106822744367104
8812	1146107930397290496
8813	1146108576471101441
8814	1146108731391918080
8815	1146111094903074816
8816	1146111737713889280
8817	1146111846912581632
8818	1146112883635494912
8819	1146113058206605314
8820	1146113828876193792
8821	1146114388572721152
8822	1146115110706057216
8823	1146115436657991680
8824	1146115457402802176
8825	1146115541871894528
8826	1146115861318705152
8827	1146116526652588032
8828	1146117110483095552
8829	1146117830481518592
8830	1146118043392606208
8831	1146118187370602496
8832	1146118662434299904
8833	1146118933860143105
8834	1146119559809851393
8835	1146119709701672962
8836	1146119773283110912
8837	1146119787560521730
8838	1146120838942298112
8839	1146124158884913153
8840	1146125290621427712
8841	1146126172092321792
8842	1146127310115860481
8843	1146127475291897856
8844	1146127858710003713
8845	1146130232950308865
8846	1146130995923554304
8847	1146131588675198976
8848	1146131945618911233
8849	1146132105430294528
8850	1146132516123893761
8851	1146135667270922240
8852	1146135940450025472
8853	1146136986702503936
8854	1146137707476860929
8855	1146137810606231553
8856	1146138081533276161
8857	1146138506839908352
8858	1146139088350789635
8859	1146139866926919682
8860	1146139896710483968
8861	1146139941656834050
8862	1146140984478035968
8863	1146141375932461056
8864	1146142696286765056
8865	1146142873714397190
8866	1146143385301819392
8867	1146145885568417792
8868	1146146043756777472
8869	1146146307905638400
8870	1146146571697786880
8871	1146149065207558145
8872	1146149412990853121
8873	1146149419802419200
8874	1146150481812701187
8875	1146150978615422978
8876	1146151143896207360
8877	1146151207058190337
8878	1146152310269022208
8879	1146152631611666433
8880	1146154166986956800
8881	1146154405181427712
8882	1146155147375988736
8883	1146155410493181958
8884	1146157338765733891
8885	1146158723934687236
8886	1146160287130824704
8887	1146162592559165441
8888	1146162621844004864
8889	1146162660540669952
8890	1146168028205342726
8891	1146168638698921985
8892	1146169241638494208
8893	1146169630446239744
8894	1146170499510210560
8895	1146171575957254144
8896	1146172191467347969
8897	1146172479632629760
8898	1146172498209386496
8899	1146173574119510016
8900	1146174185959579650
8901	1146175546377809924
8902	1146176262941159426
8903	1146177754238504969
8904	1146179371167879169
8905	1146180931272761344
8906	1146182243179794433
8907	1146185773655502848
8908	1146185979880980480
8909	1146187486177234947
8910	1146187520134275073
8911	1146188384387436546
8912	1146188479849783296
8913	1146189099725930497
8914	1146190096682500096
8915	1146190208078995456
8916	1146190473536638978
8917	1146190869508370442
8918	1146194711541166082
8919	1146194806126678016
8920	1146194974016442368
8921	1146195380830396417
8922	1146196762664853505
8923	1146197134011719680
8924	1146198099372761088
8925	1146200944016646145
8926	1146201210925359105
8927	1146203883217154048
8928	1146204908464549898
8929	1146207233618919426
8930	1146210042070179840
8931	1146211652083175426
8932	1146212784805273600
8933	1146213691253231616
8934	1146216575785230336
8935	1146217331003207680
8936	1146217577078775808
8937	1146218072195371008
8938	1146218787991162886
8939	1146219817260609536
8940	1146220160140926976
8941	1146220173764022278
8942	1146220730687860737
8943	1146220800586002432
8944	1146222164682706944
8945	1146223084472418305
8946	1146224188308561926
8947	1146225680339931136
8948	1146226900374818817
8949	1146227413090799616
8950	1146228963720609792
8951	1146229851415879680
8952	1146229859078889472
8953	1146229938426544129
8954	1146231049317507072
8955	1146231577489416192
8956	1146231638457749504
8957	1146234026329612288
8958	1146234604317073408
8959	1146237208027750400
8960	1146240256083030016
8961	1146240993467011073
8962	1146241664937267201
8963	1146241934501060609
8964	1146242897529966592
8965	1146244135499653120
8966	1146245620979490816
8967	1146245654693306368
8968	1146246811117600770
8969	1146249136322121728
8970	1146250527400853506
8971	1146250843085254657
8972	1146251249970536448
8973	1146251289098981376
8974	1146253433089003520
8975	1146253904616841216
8976	1146256568511586304
8977	1146258251790606336
8978	1146258853505318912
8979	1146258901999980545
8980	1146259315138994176
8981	1146259944469127168
8982	1146260593286008832
8983	1146268345601286145
8984	1146269030023454720
8985	1146269606719512577
8986	1146271095638700032
8987	1146274615498612742
8988	1146274831341670401
8989	1146275361401069568
8990	1146276022087798784
8991	1146277894932578304
8992	1146279161016848386
8993	1146283185417916418
8994	1146286613884022789
8995	1146289485057015808
8996	1146289506875785220
8997	1146291476852367361
8998	1146295444630396928
8999	1146295962278739968
9000	1146298221314170881
9001	1146299173903450113
9002	1146302211292565504
9003	1146302654446018561
9004	1146305228486037504
9005	1146305483885752321
9006	1146306637021548544
9007	1146314612624674816
9008	1146314721240522752
9009	1146320800187916288
9010	1146323565718986752
9011	1146323564762664960
9012	1146324286644400128
9013	1146325111630262273
9014	1146326602952822784
9015	1146329398179770369
9016	1146329644603305984
9017	1146330979948085248
9018	1146341885985927169
9019	1146343686327816193
9020	1146344177116045312
9021	1146345133144547334
9022	1146345217110364160
9023	1146346518560948225
9024	1146346532284915713
9025	1146348453686964224
9026	1146350967866236928
9027	1146354924474646528
9028	1146360850665463808
9029	1146361047395307520
9030	1146362793857359872
9031	1146363343239819265
9032	1146364938622947328
9033	1146365231213481984
9034	1146366189859475456
9035	1146366295975186432
9036	1146368209911783425
9037	1146368815653117952
9038	1146369728245637122
9039	1146376840363352065
9040	1146378970646138880
9041	1146380474236805120
9042	1146383161020112897
9043	1146383475521576960
9044	1146383540487147522
9045	1146385418449039361
9046	1146387150583324673
9047	1146389571103383554
9048	1146389875945627649
9049	1146391580363960320
9050	1146392106581274624
9051	1146393584175898629
9052	1146394459069804546
9053	1146394899283087360
9054	1146395415664824321
9055	1146398559987798017
9056	1146398874187247617
9057	1146399779817005057
9058	1146400148202778624
9059	1146400653561999360
9060	1146404172872507393
9061	1146404909346185216
9062	1146405235797176322
9063	1146407763301588994
9064	1146408316152754176
9065	1146410673468923905
9066	1146411092870082560
9067	1146412390990270465
9068	1146412835540353026
9069	1146413260918403072
9070	1146413342061449216
9071	1146413815426363393
9072	1146415755463995393
9073	1146417468333801473
9074	1146418517060796416
9075	1146418976949514242
9076	1146419212920995840
9077	1146419553712214016
9078	1146421102882820096
9079	1146422268156887041
9080	1146422322280222720
9081	1146422959873175552
9082	1146426655000469504
9083	1146427414848790528
9084	1146428192313532417
9085	1146432256833138688
9086	1146432716474396673
9087	1146434941720440832
9088	1146435672334487552
9089	1146436240444547072
9090	1146437731784019970
9091	1146438188405317633
9092	1146439136548540418
9093	1146439148397572096
9094	1146440253286342656
9095	1146440314514759680
9096	1146441160212262912
9097	1146442045910847488
9098	1146442339063193600
9099	1146442608765353989
9100	1146442775275220992
9101	1146445766736506880
9102	1146446838725148672
9103	1146447410924797952
9104	1146448031761543168
9105	1146448764321828865
9106	1146449590847234050
9107	1146450444862001152
9108	1146451461573754882
9109	1146452017646383106
9110	1146452800286732289
9111	1146452816652886017
9112	1146452839797075968
9113	1146453214914650112
9114	1146453534793068544
9115	1146454474489323521
9116	1146455406232973313
9117	1146455840960012288
9118	1146455932953485313
9119	1146457901302607872
9120	1146458958267342848
9121	1146459754119798784
9122	1146459881303621632
9123	1146459909459808263
9124	1146459943714918401
9125	1146460305981091840
9126	1146460341397807105
9127	1146461140408385536
9128	1146461321208221696
9129	1146461643607609344
9130	1146463828135305216
9131	1146466265197944833
9132	1146466473319260160
9133	1146466923468722176
9134	1146467129581023234
9135	1146467157775179777
9136	1146467679370448896
9137	1146468809680797696
9138	1146468990933323782
9139	1146469388972900352
9140	1146470510190039041
9141	1146471806653460481
9142	1146473265067638784
9143	1146473295950286848
9144	1146473875225530368
9145	1146473874617356293
9146	1146474092091940864
9147	1146475342921682944
9148	1146476456840552448
9149	1146479008588210176
9150	1146479557991645186
9151	1146481189190086658
9152	1146482386462318595
9153	1146483182402973707
9154	1146483832755032065
9155	1146487510186561537
9156	1146489934209081344
9157	1146490152576880640
9158	1146490438037250049
9159	1146490841625714688
9160	1146491443424440320
9161	1146492971656908800
9162	1146493477729054720
9163	1146493581370253322
9164	1146494752868773888
9165	1146494820036354048
9166	1146495024017956865
9167	1146496371198849024
9168	1146497024461852673
9169	1146499515043725312
9170	1146500096487559169
9171	1146500465674326017
9172	1146500765667606533
9173	1146501752382021634
9174	1146502750177566720
9175	1146504066727591940
9176	1146504925377118210
9177	1146506886096670721
9178	1146506901661917184
9179	1146506959522131968
9180	1146507272195100673
9181	1146507393091559424
9182	1146508537541136387
9183	1146508884477120513
9184	1146511300605779968
9185	1146511452628500482
9186	1146512065709969408
9187	1146512237751873536
9188	1146514312745422848
9189	1146516248320233472
9190	1146516473512452098
9191	1146517577256112128
9192	1146518379274092549
9193	1146518579774312448
9194	1146519219623923714
9195	1146520319143710720
9196	1146520331215093762
9197	1146520676720713730
9198	1146520722854072321
9199	1146520975137267713
9200	1146521780015771648
9201	1146522121868402689
9202	1146523969694130182
9203	1146524021221183491
9204	1146525423414550528
9205	1146525649689030658
9206	1146525956078628865
9207	1146527879813107713
9208	1146528186722746368
9209	1146529631518044161
9210	1146530589727690754
9211	1146531055609888769
9212	1146531264733863936
9213	1146532577844633601
9214	1146533699741261826
9215	1146533903223554048
9216	1146534900121710594
9217	1146535718891732992
9218	1146536135465873408
9219	1146539304166076422
9220	1146541187073028103
9221	1146541593563926531
9222	1146542196730060800
9223	1146542728140001283
9224	1146542915415621634
9225	1146544313792389127
9226	1146547073795293184
9227	1146548062350794753
9228	1146549806476734465
9229	1146551218665168897
9230	1146553864616910850
9231	1146554395099684865
9232	1146556103104356353
9233	1146557658939437056
9234	1146557851193790465
9235	1146558173375029251
9236	1146558640826003461
9237	1146560194601730055
9238	1146560479302750208
9239	1146561330628874240
9240	1146561452502859776
9241	1146562883414740993
9242	1146567390492147712
9243	1146569354068267009
9244	1146572481383133184
9245	1146573763670085637
9246	1146576034374066177
9247	1146576126443175936
9248	1146577286944006145
9249	1146577722535284736
9250	1146577818010017792
9251	1146578159208243200
9252	1146578953710292992
9253	1146579654980980736
9254	1146580431418138625
9255	1146580445678563328
9256	1146580638612500480
9257	1146580920885043205
9258	1146582101896192001
9259	1146585636155080704
9260	1146587027321819143
9261	1146587771458457601
9262	1146588776552161280
9263	1146590296077197314
9264	1146591455521202182
9265	1146591640997511168
9266	1146592396366368768
9267	1146593816331345920
9268	1146598210959564800
9269	1146599670476488704
9270	1146599766735781888
9271	1146600764829261824
9272	1146601067397804032
9273	1146601280455860224
9274	1146601341814546432
9275	1146601404531793920
9276	1146601910834782209
9277	1146602022214356993
9278	1146602832369524736
9279	1146603180911976449
9280	1146603553005477888
9281	1146603725592682496
9282	1146604070389649414
9283	1146604202551988224
9284	1146604309108482055
9285	1146606073316442112
9286	1146606953474351104
9287	1146608490305196032
9288	1146609392705593345
9289	1146609897414508544
9290	1146610575956295680
9291	1146610972531937280
9292	1146611023509504006
9293	1146611165096763397
9294	1146611313214459904
9295	1146611495939133441
9296	1146614914653593600
9297	1146617645023633409
9298	1146618983946346496
9299	1146620047919583232
9300	1146620191356456961
9301	1146624124581814274
9302	1146624928688590848
9303	1146625951683551233
9304	1146627430582349825
9305	1146629677089480704
9306	1146629896984285185
9307	1146630469766848513
9308	1146634957382660096
9309	1146635740995960833
9310	1146639010707566592
9311	1146640877646823424
9312	1146645254449377280
9313	1146646798418808832
9314	1146648713458155520
9315	1146654295363915782
9316	1146655036610682880
9317	1146657145045188608
9318	1146657558117138434
9319	1146666519117611011
9320	1146666734553841664
9321	1146669599141720065
9322	1146671616702595072
9323	1146671637707862017
9324	1146672063878291458
9325	1146672102763892736
9326	1146675445821087744
9327	1146676206365900800
9328	1146676231787577345
9329	1146677251813101568
9330	1146681275580846081
9331	1146681618926579712
9332	1146681645988290560
9333	1146684492695965697
9334	1146686740536553472
9335	1146687804199489536
9336	1146696282217635840
9337	1146698845449064448
9338	1146700202444763136
9339	1146701941441007617
9340	1146703377247719425
9341	1146704982793760768
9342	1146705033922150400
9343	1146705167942922240
9344	1146705651046866944
9345	1146707170593034240
9346	1146708600733274113
9347	1146710637978030080
9348	1146712263795118081
9349	1146718793722466306
9350	1146718844486115328
9351	1146719511048966144
9352	1146723409428193280
9353	1146723747182841857
9354	1146726339073990657
9355	1146726595740221440
9356	1146727242468225025
9357	1146727681075007488
9358	1146728333025128449
9359	1146728452151762944
9360	1146728569860608001
9361	1146731923974303744
9362	1146734982297030656
9363	1146735506585083904
9364	1146736169163657222
9365	1146738149273423872
9366	1146740921465102337
9367	1146741110007455744
9368	1146741911492972549
9369	1146743721687261184
9370	1146745498033905664
9371	1146745835683635203
9372	1146745863890280448
9373	1146746805301985286
9374	1146749230482120704
9375	1146751366989262849
9376	1146751456101457920
9377	1146752769094750208
9378	1146752981519368198
9379	1146754633802702849
9380	1146754644124807169
9381	1146755619120005122
9382	1146756011396460544
9383	1146757077072850945
9384	1146757116969050112
9385	1146759609107042304
9386	1146759893979807745
9387	1146759928113221632
9388	1146761330256490496
9389	1146762575062994944
9390	1146763154703179781
9391	1146764915329380353
9392	1146766161067094016
9393	1146766199335747584
9394	1146767509124784128
9395	1146768431645167621
9396	1146769051550724096
9397	1146772721889681411
9398	1146775513106657280
9399	1146776097469730826
9400	1146776461858234374
9401	1146777418100703233
9402	1146777692844355584
9403	1146778165911724032
9404	1146778232563388416
9405	1146778232458502145
9406	1146779229155201030
9407	1146779327348060160
9408	1146780456786038790
9409	1146781927510179841
9410	1146784219261296640
9411	1146785478697455619
9412	1146786110661484545
9413	1146786633972355072
9414	1146788877363044353
9415	1146789655234273280
9416	1146790366580006912
9417	1146790387303903232
9418	1146790549317283841
9419	1146791151631884288
9420	1146791262785118208
9421	1146791473553145858
9422	1146793966202998786
9423	1146794188211720193
9424	1146795568351600640
9425	1146796954191618048
9426	1146797015445266432
9427	1146797935050612736
9428	1146800805791580160
9429	1146801417530814464
9430	1146802719740456960
9431	1146804052795113473
9432	1146804111544918016
9433	1146804168797163520
9434	1146804177366134784
9435	1146804924040151040
9436	1146807204869279746
9437	1146808115251286016
9438	1146809219502563329
9439	1146809705114869760
9440	1146810304539635712
9441	1146810427122151424
9442	1146810838042447872
9443	1146811980331855872
9444	1146812920501813248
9445	1146813074973892608
9446	1146813695521173504
9447	1146814145788022793
9448	1146815706073358336
9449	1146815707675529216
9450	1146815866786308096
9451	1146815952681652225
9452	1146817665274531841
9453	1146818023279517696
9454	1146818276770455552
9455	1146818794880458752
9456	1146820837502328832
9457	1146821510037942272
9458	1146823807673311232
9459	1146825447772082176
9460	1146827337943715842
9461	1146830156708761601
9462	1146831682345099265
9463	1146832520127737856
9464	1146832736180670464
9465	1146834164018290688
9466	1146835543902343169
9467	1146836610568380416
9468	1146837951994900480
9469	1146838352353619968
9470	1146838925538922499
9471	1146839744707485697
9472	1146839806481195009
9473	1146840271382077440
9474	1146840800040497153
9475	1146843093037133824
9476	1146843563864383488
9477	1146844118431256578
9478	1146844420815257601
9479	1146845264793067520
9480	1146845561129189376
9481	1146846435188596737
9482	1146847221268340736
9483	1146847911457652736
9484	1146848083025760256
9485	1146848898754981888
9486	1146848980229337088
9487	1146849305233383424
9488	1146850351020171265
9489	1146850932711415809
9490	1146851007868964864
9491	1146852189886996480
9492	1146852243666112512
9493	1146852601499213824
9494	1146855024871575552
9495	1146855096271216643
9496	1146855204475854854
9497	1146855886276743168
9498	1146856864854024193
9499	1146858418306600961
9500	1146863380143071232
9501	1146866394866364416
9502	1146868037607481344
9503	1146869986427834373
9504	1146870733047398400
9505	1146870758733438977
9506	1146872228090470404
9507	1146873445600432130
9508	1146873843467862016
9509	1146874517287055360
9510	1146874848616034305
9511	1146875300799819782
9512	1146875461248724997
9513	1146876307168382976
9514	1146878155157676032
9515	1146878315015409664
9516	1146880808638210056
9517	1146880927504748547
9518	1146880976058048537
9519	1146882885774766080
9520	1146883968505122816
9521	1146884872935489537
9522	1146886378971717643
9523	1146887305438945280
9524	1146891627819966465
9525	1146893797873410060
9526	1146894036176912384
9527	1146894859787296775
9528	1146894886165237760
9529	1146895729052528643
9530	1146896318419197953
9531	1146896342268153856
9532	1146899731383312390
9533	1146900997236776963
9534	1146903520815263750
9535	1146905193184997376
9536	1146905454213259264
9537	1146907752209403904
9538	1146908415148482562
9539	1146909345956937729
9540	1146910639404851200
9541	1146915774218432512
9542	1146916406820253699
9543	1146918386133348352
9544	1146919134057390080
9545	1146921827480027136
9546	1146922019457515525
9547	1146922724041940992
9548	1146923754137825280
9549	1146926123999223809
9550	1146929263272054785
9551	1146932195686309893
9552	1146932845228765184
9553	1146933598399979520
9554	1146936180451098624
9555	1146936538380427264
9556	1146937747749425153
9557	1146939745458642944
9558	1146940377032798208
9559	1146940796081528832
9560	1146942340256468992
9561	1146942586025680897
9562	1146942736626573312
9563	1146943720996179968
9564	1146943889519063040
9565	1146946609722404869
9566	1146946909002588160
9567	1146950109973762054
9568	1146950815439052800
9569	1146951455766503424
9570	1146951784616943616
9571	1146952258237554688
9572	1146953129583357952
9573	1146956870868971522
9574	1146957187794767872
9575	1146958204556972032
9576	1146958649350393856
9577	1146959801676685313
9578	1146961344798887936
9579	1146961896307748865
9580	1146962601953251328
9581	1146963664836149248
9582	1146963689280614401
9583	1146965260819210240
9584	1146967171463094272
9585	1146969979905966080
9586	1146971664405733378
9587	1146973144869027840
9588	1146974269353660418
9589	1146974772250595328
9590	1146976176843309056
9591	1146976646400040967
9592	1146976779019546624
9593	1146977449059598336
9594	1146977835678085121
9595	1146981935715012608
9596	1146987019316318210
9597	1146988046476124160
9598	1146988098259181570
9599	1146988433933570049
9600	1146992185650401280
9601	1146994104900866048
9602	1146994340243357697
9603	1146996449902813184
9604	1146997062271004677
9605	1146999294798499840
9606	1147001399139454977
9607	1147007378031693824
9608	1147008245455872000
9609	1147010151783776256
9610	1147010216069779456
9611	1147010473507692546
9612	1147010998693433344
9613	1147011230458138624
9614	1147013697774030849
9615	1147016187332575232
9616	1147017072175718400
9617	1147017487852040193
9618	1147017823278923776
9619	1147019288034840580
9620	1147023264281030657
9621	1147023507198500865
9622	1147023957939253248
9623	1147024996696547328
9624	1147025891370815488
9625	1147027818716508160
9626	1147028113987178501
9627	1147028271147577344
9628	1147029861107736576
9629	1147030137583611904
9630	1147030623887843328
9631	1147032547777323009
9632	1147038448995319808
9633	1147038509317758976
9634	1147040351841951746
9635	1147040810812227584
9636	1147042437933621248
9637	1147043635252387841
9638	1147044427388608512
9639	1147044575082496002
9640	1147045247815262213
9641	1147050223363133441
9642	1147050933181980673
9643	1147052512223956992
9644	1147052588937961474
9645	1147053503958933505
9646	1147054022685265920
9647	1147058649673523200
9648	1147060280012214272
9649	1147062172691779584
9650	1147064862503161856
9651	1147066187399880704
9652	1147067472270508032
9653	1147070979266555905
9654	1147072347381231617
9655	1147078664246444032
9656	1147079981408882688
9657	1147080757354983425
9658	1147088509980860416
9659	1147089543461367814
9660	1147091870721486848
9661	1147093529778196481
9662	1147095331621879808
9663	1147096614038716417
9664	1147100717330685952
9665	1147102854131273728
9666	1147105182385397760
9667	1147105193840054272
9668	1147105449499480064
9669	1147107352715452417
9670	1147108073615581185
9671	1147110313147297792
9672	1147112983711145984
9673	1147113084609339393
9674	1147113199847772160
9675	1147114155230617600
9676	1147114703430119425
9677	1147114772095283205
9678	1147116508667174912
9679	1147116710954250245
9680	1147116847826948096
9681	1147117127977115648
9682	1147118398502920192
9683	1147120689520021504
9684	1147121213245812736
9685	1147122210164891648
9686	1147122224324861957
9687	1147122803298062336
9688	1147123006063464450
9689	1147123036321198081
9690	1147125041018134528
9691	1147128438379044864
9692	1147128850675113984
9693	1147130349907894272
9694	1147130528887431170
9695	1147131775535243264
9696	1147134906876792832
9697	1147135761172639744
9698	1147135855779336195
9699	1147135870622949377
9700	1147136546455334912
9701	1147137213358100481
9702	1147138048624381952
9703	1147138661294792704
9704	1147139426482626560
9705	1147139535291240448
9706	1147140041258311680
9707	1147140631388741636
9708	1147142059750580225
9709	1147142569991688193
9710	1147143002219044871
9711	1147143325436338181
9712	1147143742362570752
9713	1147144327912574976
9714	1147146479846461445
9715	1147147177380261898
9716	1147148136176971776
9717	1147149256203100160
9718	1147150218623799296
9719	1147150350157152256
9720	1147150748360302592
9721	1147151039822536704
9722	1147151602094104577
9723	1147152015442583553
9724	1147152495103401986
9725	1147152779653177345
9726	1147156453742055430
9727	1147156815098068993
9728	1147156813147602944
9729	1147157470684622849
9730	1147158015558049794
9731	1147158633563791360
9732	1147159923782049793
9733	1147163868990300160
9734	1147164357379280896
9735	1147165309775728641
9736	1147169176185987072
9737	1147169737169887232
9738	1147170953291542529
9739	1147171125857804288
9740	1147171301779312640
9741	1147171369358114817
9742	1147172960634957825
9743	1147173152130314241
9744	1147173247340797953
9745	1147174098738569216
9746	1147175453897232384
9747	1147176994976817160
9748	1147177269510778880
9749	1147177412553142272
9750	1147179127587442688
9751	1147179153650642944
9752	1147180359542562817
9753	1147180841216466944
9754	1147181038461968384
9755	1147182053416419329
9756	1147182867119661056
9757	1147183235950088194
9758	1147183434730573824
9759	1147184089818120192
9760	1147184345897144323
9761	1147185686954598401
9762	1147188576607621120
9763	1147188891679625216
9764	1147190075723341826
9765	1147190111236497408
9766	1147190215552819200
9767	1147190939993157635
9768	1147192648274468864
9769	1147195020312743936
9770	1147195179553775621
9771	1147196088526524416
9772	1147196732112920576
9773	1147197259034927104
9774	1147197406049648641
9775	1147198853549924352
9776	1147199448658907137
9777	1147200070200127489
9778	1147200366297124869
9779	1147201261000974336
9780	1147202709734526976
9781	1147203129919848448
9782	1147203246768951296
9783	1147203741528891392
9784	1147207155315085312
9785	1147207319668887552
9786	1147207471003574273
9787	1147208494543724545
9788	1147208558594928640
9789	1147209949740773377
9790	1147210669172940800
9791	1147210768548581378
9792	1147211647737425920
9793	1147212397683335168
9794	1147212512779100160
9795	1147213073549352960
9796	1147214002168221702
9797	1147214743930675200
9798	1147215406903390209
9799	1147216630872772608
9800	1147218052787908608
9801	1147219788265140224
9802	1147219911992889344
9803	1147220368249126912
9804	1147220533815185410
9805	1147220866159091712
9806	1147221953675235328
9807	1147222260408672256
9808	1147224882570321920
9809	1147225383214833665
9810	1147225425858326528
9811	1147227389568544769
9812	1147227961982181376
9813	1147228058061090817
9814	1147228097567166465
9815	1147228416820822017
9816	1147228477810069504
9817	1147228775630852096
9818	1147230229544525826
9819	1147230937102671873
9820	1147231189293514752
9821	1147231763778822144
9822	1147233335787315201
9823	1147234882290094080
9824	1147235627533914112
9825	1147235739404423169
9826	1147236171161985027
9827	1147236234617638912
9828	1147236754107355137
9829	1147239450260463622
9830	1147240058975657984
9831	1147240309534928896
9832	1147240461268062208
9833	1147242536366481413
9834	1147244871356493825
9835	1147246386766909445
9836	1147251417838772224
9837	1147254692793278464
9838	1147257925280436226
9839	1147258170361954305
9840	1147258361127284736
9841	1147262544320462848
9842	1147263701600391170
9843	1147268034505138177
9844	1147270057745166337
9845	1147271252626825216
9846	1147271452598706177
9847	1147273926084575233
9848	1147274690278432768
9849	1147275127450742784
9850	1147276427504640001
9851	1147276680676835328
9852	1147278344460914689
9853	1147280196988522496
9854	1147280218660442112
9855	1147280905033175044
9856	1147282531483623431
9857	1147283123492851713
9858	1147284034499874816
9859	1147289331545104385
9860	1147289895951577098
9861	1147290063480545282
9862	1147293072759447557
9863	1147296066552893441
9864	1147297289007841280
9865	1147298550277189633
9866	1147298549266288641
9867	1147300969891287040
9868	1147304575961128960
9869	1147306043732451328
9870	1147306750543945728
9871	1147307773559889921
9872	1147309485964365831
9873	1147312340024594433
9874	1147313147176468486
9875	1147313386910375937
9876	1147314555825078272
9877	1147314589396295680
9878	1147314952023281665
9879	1147315069786550272
9880	1147316279264632832
9881	1147319511600848898
9882	1147319658871218176
9883	1147321126512709633
9884	1147322405486039040
9885	1147323853716303877
9886	1147324018929917953
9887	1147324174060462081
9888	1147325489687793665
9889	1147328317516853248
9890	1147328389445033996
9891	1147329216414932992
9892	1147331753155145730
9893	1147333542646571015
9894	1147334492476125184
9895	1147335403608764418
9896	1147337958401269760
9897	1147340077393174528
9898	1147340142568337408
9899	1147344680360845312
9900	1147344729916313601
9901	1147345293417091072
9902	1147345894712467457
9903	1147347889967915008
9904	1147348517079396352
9905	1147351995558162432
9906	1147352543384756229
9907	1147353378378276864
9908	1147355355300524033
9909	1147355547512930305
9910	1147357222604693507
9911	1147357592961921025
9912	1147359091968348161
9913	1147367100819755009
9914	1147374566743822336
9915	1147377050765815810
9916	1147377376759648261
9917	1147378744778264577
9918	1147378756832677890
9919	1147379646494887936
9920	1147384149696634880
9921	1147388802815545344
9922	1147392042324021248
9923	1147394064456867841
9924	1147399707435524096
9925	1147402986215415808
9926	1147408740599001089
9927	1147413144870014977
9928	1147413909495832577
9929	1147414652764094464
9930	1147417318420406272
9931	1147422010923819013
9932	1147422549187420160
9933	1147424028849668096
9934	1147427544280567809
9935	1147428870817275905
9936	1147433282155483136
9937	1147434378345222144
9938	1147435959455232000
9939	1147436710906740736
9940	1147437615160995840
9941	1147438152614739969
9942	1147440594911997952
9943	1147441266210172933
9944	1147441400075546624
9945	1147444029279354880
9946	1147444297689530368
9947	1147447261326188544
9948	1147448008591777793
9949	1147455073477451777
9950	1147456066097221632
9951	1147463268992200704
9952	1147463521975840773
9953	1147465291825405952
9954	1147466228916805633
9955	1147472404656087041
9956	1147474958580428800
9957	1147475582533406720
9958	1147476277571420161
9959	1147476366335586309
9960	1147476474292776961
9961	1147476521097056257
9962	1147476667968999430
9963	1147477079258259457
9964	1147477091379662849
9965	1147480744174002182
9966	1147483312509685761
9967	1147483858205650944
9968	1147485105008631809
9969	1147485286751854598
9970	1147488004530941953
9971	1147488747908263936
9972	1147489351133093889
9973	1147493306126880769
9974	1147493484640788480
9975	1147494678675304450
9976	1147494725341110272
9977	1147495256377741313
9978	1147496714288410624
9979	1147498409680494592
9980	1147502334525812736
9981	1147504773953802241
9982	1147506618936045568
9983	1147511928845033472
9984	1147511981949227009
9985	1147512453313568768
9986	1147513442091307010
9987	1147514456282300417
9988	1147516026722160641
9989	1147516041997606912
9990	1147518315838885888
9991	1147519825029341184
9992	1147522247176929280
9993	1147522464655822850
9994	1147524840884191232
9995	1147525187950301184
9996	1147526356067999744
9997	1147526576424280066
9998	1147527541563023360
9999	1147528910214696961
10000	1147530202857312256
10001	1147531840669900801
